[['1', '67'], ['66', '68']]	False
[['11', '79'], ['80', '93']]	False
[['6', '8'], ['7', '7']]	True
[['14', '89'], ['5', '93']]	True
[['23', '49'], ['3', '49']]	True
[['10', '60'], ['19', '61']]	False
[['31', '32'], ['32', '77']]	False
[['3', '4'], ['4', '50']]	False
[['19', '26'], ['20', '57']]	False
[['18', '23'], ['22', '85']]	False
[['16', '72'], ['59', '71']]	True
[['51', '82'], ['81', '99']]	False
[['13', '43'], ['14', '44']]	False
[['24', '91'], ['46', '90']]	True
[['2', '3'], ['3', '98']]	False
[['3', '99'], ['6', '97']]	True
[['29', '69'], ['68', '77']]	False
[['30', '94'], ['94', '98']]	False
[['10', '97'], ['46', '98']]	False
[['12', '74'], ['13', '75']]	False
[['59', '67'], ['60', '81']]	False
[['15', '15'], ['16', '90']]	False
[['12', '85'], ['4', '10']]	False
[['1', '98'], ['82', '99']]	False
[['2', '92'], ['64', '92']]	True
[['1', '94'], ['75', '97']]	False
[['3', '70'], ['5', '71']]	False
[['23', '63'], ['24', '64']]	False
[['19', '79'], ['44', '78']]	True
[['60', '65'], ['60', '66']]	True
[['28', '83'], ['29', '84']]	False
[['20', '28'], ['21', '86']]	False
[['1', '42'], ['6', '43']]	False
[['30', '63'], ['30', '63']]	True
[['50', '84'], ['61', '93']]	False
[['5', '73'], ['6', '74']]	False
[['39', '57'], ['40', '93']]	False
[['1', '31'], ['1', '99']]	False
[['14', '88'], ['75', '87']]	True
[['50', '50'], ['50', '83']]	True
[['1', '1'], ['2', '94']]	False
[['23', '89'], ['24', '81']]	True
[['82', '92'], ['93', '93']]	False
[['32', '84'], ['83', '98']]	False
[['7', '7'], ['7', '74']]	False
[['34', '96'], ['96', '99']]	False
[['10', '98'], ['9', '22']]	False
[['21', '57'], ['56', '95']]	False
[['14', '30'], ['15', '78']]	False
[['11', '36'], ['35', '37']]	False
[['73', '86'], ['79', '85']]	True
[['64', '67'], ['65', '68']]	False
[['12', '18'], ['15', '67']]	False
[['41', '43'], ['42', '84']]	False
[['3', '51'], ['52', '52']]	False
[['27', '81'], ['80', '82']]	False
[['5', '23'], ['5', '24']]	False
[['38', '38'], ['39', '61']]	False
[['10', '33'], ['33', '34']]	False
[['7', '83'], ['9', '82']]	True
[['36', '72'], ['39', '71']]	True
[['2', '81'], ['82', '82']]	False
[['10', '20'], ['20', '76']]	False
[['20', '20'], ['21', '71']]	False
[['55', '65'], ['55', '66']]	False
[['2', '3'], ['4', '54']]	False
[['25', '40'], ['41', '54']]	False
[['10', '25'], ['24', '26']]	False
[['49', '97'], ['96', '99']]	False
[['9', '57'], ['9', '58']]	False
[['3', '89'], ['88', '88']]	True
[['4', '93'], ['5', '94']]	False
[['12', '37'], ['38', '58']]	False
[['1', '6'], ['31', '79']]	False
[['4', '96'], ['87', '92']]	True
[['1', '61'], ['10', '62']]	False
[['22', '23'], ['23', '53']]	False
[['6', '93'], ['6', '93']]	True
[['19', '67'], ['73', '81']]	False
[['29', '50'], ['49', '50']]	True
[['67', '96'], ['68', '97']]	False
[['23', '60'], ['44', '91']]	False
[['20', '65'], ['4', '5']]	False
[['52', '53'], ['53', '82']]	False
[['5', '5'], ['5', '95']]	False
[['27', '54'], ['45', '55']]	False
[['1', '79'], ['3', '80']]	False
[['28', '28'], ['29', '38']]	False
[['63', '68'], ['68', '78']]	False
[['10', '72'], ['13', '73']]	False
[['26', '85'], ['26', '85']]	True
[['28', '60'], ['65', '98']]	False
[['56', '56'], ['57', '59']]	False
[['14', '53'], ['21', '99']]	False
[['13', '77'], ['14', '77']]	True
[['54', '68'], ['67', '99']]	False
[['13', '13'], ['14', '98']]	False
[['54', '91'], ['55', '90']]	True
[['56', '58'], ['57', '97']]	False
[['74', '88'], ['74', '88']]	True
[['2', '93'], ['92', '93']]	True
[['1', '94'], ['2', '95']]	False
[['33', '52'], ['43', '53']]	False
[['25', '64'], ['26', '88']]	False
[['24', '86'], ['9', '25']]	False
[['13', '76'], ['5', '14']]	False
[['30', '32'], ['31', '80']]	False
[['47', '98'], ['97', '99']]	False
[['2', '2'], ['2', '92']]	False
[['2', '53'], ['6', '54']]	False
[['4', '95'], ['5', '89']]	True
[['1', '76'], ['78', '78']]	False
[['53', '59'], ['54', '69']]	False
[['20', '76'], ['21', '77']]	False
[['18', '78'], ['78', '79']]	False
[['35', '96'], ['97', '97']]	False
[['6', '71'], ['72', '79']]	False
[['1', '3'], ['2', '88']]	False
[['31', '88'], ['32', '88']]	True
[['69', '90'], ['89', '91']]	False
[['3', '40'], ['39', '41']]	False
[['28', '95'], ['94', '96']]	False
[['57', '68'], ['9', '69']]	True
[['5', '89'], ['6', '88']]	True
[['32', '82'], ['8', '20']]	False
[['62', '96'], ['63', '96']]	True
[['71', '71'], ['71', '94']]	True
[['42', '62'], ['51', '80']]	False
[['45', '96'], ['97', '98']]	False
[['15', '89'], ['89', '99']]	False
[['23', '94'], ['34', '44']]	True
[['4', '64'], ['63', '63']]	True
[['53', '64'], ['53', '65']]	True
[['16', '99'], ['4', '98']]	False
[['40', '41'], ['41', '69']]	False
[['43', '95'], ['94', '95']]	True
[['45', '55'], ['46', '65']]	False
[['17', '19'], ['2', '18']]	False
[['13', '55'], ['13', '58']]	False
[['64', '90'], ['65', '91']]	False
[['80', '82'], ['81', '83']]	False
[['5', '87'], ['88', '88']]	False
[['16', '96'], ['22', '79']]	True
[['1', '59'], ['2', '61']]	False
[['10', '10'], ['10', '45']]	False
[['46', '46'], ['46', '68']]	True
[['70', '73'], ['71', '75']]	False
[['11', '84'], ['6', '8']]	False
[['31', '38'], ['37', '38']]	True
[['16', '65'], ['16', '85']]	True
[['7', '55'], ['8', '56']]	False
[['11', '36'], ['35', '37']]	False
[['29', '86'], ['62', '85']]	True
[['46', '67'], ['66', '67']]	True
[['30', '91'], ['92', '92']]	False
[['58', '63'], ['58', '66']]	False
[['12', '39'], ['22', '40']]	False
[['57', '57'], ['57', '68']]	False
[['19', '72'], ['71', '88']]	False
[['1', '97'], ['98', '98']]	False
[['3', '97'], ['6', '84']]	True
[['23', '51'], ['37', '88']]	False
[['6', '92'], ['93', '93']]	False
[['1', '86'], ['13', '86']]	True
[['8', '62'], ['9', '63']]	False
[['14', '31'], ['15', '41']]	False
[['45', '94'], ['92', '95']]	False
[['18', '87'], ['5', '13']]	False
[['20', '37'], ['21', '37']]	True
[['8', '93'], ['99', '99']]	False
[['93', '98'], ['97', '97']]	True
[['43', '72'], ['44', '73']]	False
[['67', '81'], ['73', '80']]	True
[['23', '38'], ['23', '79']]	True
[['10', '12'], ['11', '38']]	False
[['1', '14'], ['10', '56']]	False
[['12', '30'], ['31', '31']]	False
[['32', '56'], ['56', '92']]	False
[['1', '87'], ['90', '98']]	False
[['41', '72'], ['42', '72']]	True
[['48', '59'], ['48', '60']]	True
[['68', '69'], ['70', '70']]	False
[['25', '95'], ['94', '97']]	False
[['13', '54'], ['55', '55']]	False
[['55', '55'], ['55', '65']]	False
[['3', '90'], ['5', '91']]	False
[['1', '95'], ['9', '91']]	True
[['66', '66'], ['67', '80']]	False
[['26', '95'], ['27', '94']]	True
[['2', '2'], ['3', '11']]	False
[['55', '72'], ['56', '81']]	False
[['19', '84'], ['52', '91']]	False
[['14', '96'], ['15', '97']]	False
[['3', '69'], ['4', '70']]	False
[['59', '84'], ['60', '84']]	True
[['11', '33'], ['11', '34']]	True
[['8', '93'], ['96', '98']]	False
[['49', '77'], ['50', '95']]	False
[['10', '51'], ['50', '79']]	False
[['34', '34'], ['7', '35']]	True
[['20', '25'], ['24', '92']]	False
[['25', '27'], ['26', '50']]	False
[['76', '86'], ['87', '88']]	False
[['8', '25'], ['8', '85']]	False
[['63', '78'], ['64', '84']]	False
[['70', '96'], ['95', '98']]	False
[['94', '99'], ['94', '99']]	True
[['29', '92'], ['30', '92']]	True
[['33', '80'], ['33', '88']]	True
[['67', '71'], ['68', '72']]	False
[['2', '3'], ['3', '93']]	False
[['11', '71'], ['12', '72']]	False
[['12', '57'], ['57', '57']]	True
[['3', '4'], ['4', '95']]	False
[['42', '90'], ['43', '91']]	False
[['85', '86'], ['85', '98']]	True
[['1', '77'], ['4', '78']]	False
[['6', '6'], ['6', '99']]	False
[['6', '83'], ['82', '84']]	False
[['4', '79'], ['4', '79']]	True
[['32', '41'], ['4', '42']]	True
[['4', '81'], ['80', '85']]	False
[['1', '40'], ['39', '68']]	False
[['2', '78'], ['78', '79']]	False
[['20', '69'], ['24', '70']]	False
[['36', '61'], ['37', '62']]	False
[['13', '83'], ['82', '84']]	False
[['19', '35'], ['35', '36']]	False
[['3', '3'], ['4', '67']]	False
[['12', '20'], ['21', '21']]	False
[['18', '24'], ['24', '56']]	False
[['92', '94'], ['93', '95']]	False
[['30', '70'], ['30', '83']]	False
[['2', '82'], ['4', '81']]	True
[['23', '88'], ['4', '22']]	False
[['37', '63'], ['64', '64']]	False
[['29', '62'], ['9', '41']]	False
[['48', '95'], ['69', '96']]	False
[['52', '68'], ['52', '69']]	True
[['12', '81'], ['13', '82']]	False
[['5', '6'], ['6', '84']]	False
[['14', '84'], ['15', '84']]	True
[['61', '61'], ['61', '91']]	True
[['18', '26'], ['27', '31']]	False
[['14', '82'], ['15', '83']]	False
[['46', '70'], ['7', '84']]	True
[['1', '41'], ['40', '46']]	False
[['4', '61'], ['60', '62']]	False
[['33', '91'], ['34', '92']]	False
[['38', '64'], ['39', '65']]	False
[['8', '94'], ['8', '94']]	True
[['31', '84'], ['62', '97']]	False
[['31', '32'], ['31', '46']]	True
[['40', '56'], ['69', '97']]	False
[['24', '35'], ['35', '72']]	False
[['36', '84'], ['37', '85']]	False
[['63', '65'], ['9', '64']]	False
[['34', '51'], ['35', '57']]	False
[['5', '96'], ['95', '96']]	True
[['26', '86'], ['29', '86']]	True
[['2', '81'], ['4', '80']]	True
[['53', '62'], ['53', '62']]	True
[['33', '83'], ['34', '84']]	False
[['1', '7'], ['25', '82']]	False
[['23', '24'], ['24', '39']]	False
[['67', '68'], ['68', '69']]	False
[['2', '22'], ['21', '58']]	False
[['54', '61'], ['62', '68']]	False
[['26', '96'], ['96', '99']]	False
[['2', '27'], ['26', '70']]	False
[['5', '96'], ['6', '94']]	True
[['62', '87'], ['72', '88']]	False
[['67', '72'], ['7', '76']]	True
[['60', '85'], ['67', '98']]	False
[['38', '39'], ['39', '91']]	False
[['7', '10'], ['7', '23']]	False
[['21', '59'], ['22', '60']]	False
[['3', '3'], ['4', '93']]	False
[['33', '53'], ['9', '66']]	True
[['53', '76'], ['54', '76']]	True
[['23', '85'], ['6', '98']]	True
[['82', '88'], ['82', '88']]	True
[['15', '84'], ['42', '78']]	True
[['54', '78'], ['59', '79']]	False
[['7', '9'], ['8', '99']]	False
[['5', '94'], ['6', '94']]	True
[['32', '32'], ['32', '80']]	True
[['23', '52'], ['24', '53']]	False
[['38', '87'], ['38', '88']]	False
[['2', '2'], ['3', '54']]	False
[['56', '73'], ['56', '74']]	False
[['15', '15'], ['16', '57']]	False
[['5', '6'], ['6', '62']]	False
[['39', '87'], ['40', '40']]	True
[['1', '77'], ['10', '77']]	True
[['1', '60'], ['60', '95']]	False
[['71', '83'], ['99', '99']]	False
[['18', '35'], ['45', '69']]	False
[['48', '86'], ['55', '83']]	True
[['18', '32'], ['33', '33']]	False
[['15', '61'], ['92', '97']]	False
[['15', '69'], ['42', '70']]	False
[['37', '74'], ['38', '75']]	False
[['62', '97'], ['62', '98']]	False
[['15', '57'], ['4', '70']]	True
[['55', '55'], ['56', '56']]	False
[['8', '94'], ['93', '95']]	False
[['62', '64'], ['63', '75']]	False
[['59', '67'], ['68', '68']]	False
[['1', '91'], ['3', '92']]	False
[['54', '54'], ['55', '69']]	False
[['6', '81'], ['80', '88']]	False
[['15', '60'], ['59', '61']]	False
[['42', '96'], ['8', '79']]	False
[['34', '71'], ['81', '84']]	False
[['57', '59'], ['60', '60']]	False
[['12', '81'], ['12', '95']]	False
[['61', '66'], ['67', '67']]	False
[['30', '47'], ['9', '31']]	False
[['4', '52'], ['42', '98']]	False
[['1', '73'], ['72', '87']]	False
[['73', '99'], ['74', '99']]	True
[['10', '95'], ['8', '30']]	False
[['3', '97'], ['3', '98']]	True
[['12', '16'], ['17', '92']]	False
[['13', '86'], ['87', '94']]	False
[['15', '50'], ['51', '51']]	False
[['45', '45'], ['6', '46']]	True
[['70', '70'], ['71', '71']]	False
[['30', '30'], ['31', '93']]	False
[['20', '21'], ['20', '74']]	True
[['2', '89'], ['4', '75']]	True
[['31', '31'], ['31', '74']]	True
[['22', '23'], ['6', '26']]	True
[['46', '87'], ['47', '88']]	False
[['58', '77'], ['59', '76']]	True
[['71', '76'], ['75', '75']]	True
[['10', '96'], ['95', '97']]	False
[['6', '11'], ['6', '27']]	True
[['37', '88'], ['86', '87']]	True
[['13', '17'], ['14', '16']]	True
[['10', '77'], ['56', '76']]	True
[['5', '7'], ['9', '88']]	False
[['2', '94'], ['93', '95']]	False
[['29', '61'], ['29', '61']]	True
[['41', '83'], ['42', '82']]	True
[['2', '14'], ['3', '98']]	False
[['46', '91'], ['46', '91']]	True
[['57', '74'], ['57', '74']]	True
[['10', '57'], ['73', '83']]	False
[['13', '31'], ['5', '94']]	True
[['33', '49'], ['48', '85']]	False
[['48', '89'], ['88', '89']]	True
[['2', '5'], ['4', '98']]	False
[['6', '84'], ['7', '85']]	False
[['48', '75'], ['82', '89']]	False
[['53', '77'], ['54', '77']]	True
[['24', '43'], ['25', '90']]	False
[['15', '91'], ['92', '94']]	False
[['46', '81'], ['78', '78']]	True
[['8', '89'], ['88', '90']]	False
[['13', '21'], ['20', '78']]	False
[['21', '26'], ['22', '28']]	False
[['5', '87'], ['88', '88']]	False
[['5', '94'], ['95', '95']]	False
[['37', '43'], ['42', '88']]	False
[['52', '52'], ['53', '55']]	False
[['29', '30'], ['30', '76']]	False
[['40', '61'], ['53', '88']]	False
[['6', '82'], ['81', '83']]	False
[['17', '94'], ['94', '96']]	False
[['2', '92'], ['69', '92']]	True
[['15', '80'], ['80', '81']]	False
[['19', '90'], ['39', '89']]	True
[['87', '99'], ['87', '99']]	True
[['32', '86'], ['33', '87']]	False
[['57', '82'], ['58', '87']]	False
[['5', '73'], ['6', '74']]	False
[['17', '82'], ['3', '17']]	False
[['50', '62'], ['51', '69']]	False
[['19', '69'], ['64', '68']]	True
[['40', '92'], ['91', '92']]	True
[['2', '75'], ['3', '93']]	False
[['10', '94'], ['11', '94']]	True
[['78', '98'], ['97', '99']]	False
[['18', '70'], ['71', '98']]	False
[['58', '87'], ['67', '93']]	False
[['22', '58'], ['29', '57']]	True
[['18', '35'], ['19', '88']]	False
[['14', '86'], ['86', '95']]	False
[['27', '36'], ['6', '37']]	True
[['36', '52'], ['53', '65']]	False
[['10', '95'], ['25', '94']]	True
[['22', '60'], ['95', '96']]	False
[['52', '79'], ['53', '80']]	False
[['8', '9'], ['9', '38']]	False
[['27', '44'], ['39', '54']]	False
[['25', '98'], ['88', '99']]	False
[['10', '90'], ['9', '10']]	False
[['13', '47'], ['14', '48']]	False
[['11', '38'], ['12', '51']]	False
[['25', '38'], ['38', '55']]	False
[['45', '55'], ['46', '54']]	True
[['16', '89'], ['22', '90']]	False
[['10', '56'], ['55', '65']]	False
[['64', '88'], ['86', '87']]	True
[['27', '82'], ['4', '28']]	False
[['21', '41'], ['21', '75']]	False
[['10', '94'], ['9', '11']]	False
[['17', '86'], ['2', '16']]	False
[['46', '50'], ['6', '51']]	True
[['92', '93'], ['92', '93']]	True
[['16', '47'], ['28', '49']]	False
[['34', '57'], ['54', '58']]	False
[['36', '50'], ['91', '95']]	False
[['38', '43'], ['40', '44']]	False
[['56', '95'], ['57', '96']]	False
[['20', '30'], ['29', '30']]	True
[['16', '31'], ['26', '92']]	False
[['2', '78'], ['3', '79']]	False
[['27', '74'], ['68', '73']]	True
[['38', '43'], ['39', '75']]	False
[['4', '64'], ['5', '65']]	False
[['10', '94'], ['14', '62']]	True
[['5', '26'], ['6', '21']]	True
[['12', '12'], ['12', '61']]	True
[['66', '87'], ['86', '86']]	True
[['21', '47'], ['36', '54']]	False
[['43', '46'], ['45', '81']]	False
[['64', '78'], ['9', '63']]	False
[['1', '54'], ['53', '55']]	False
[['38', '52'], ['47', '71']]	False
[['25', '28'], ['26', '29']]	False
[['5', '92'], ['71', '82']]	True
[['22', '80'], ['22', '81']]	True
[['58', '93'], ['59', '93']]	True
[['10', '96'], ['2', '11']]	False
[['19', '24'], ['29', '45']]	False
[['10', '98'], ['9', '9']]	False
[['13', '19'], ['19', '45']]	False
[['16', '83'], ['17', '84']]	False
[['14', '46'], ['32', '41']]	True
[['31', '90'], ['45', '89']]	True
[['2', '98'], ['3', '98']]	True
[['56', '68'], ['67', '91']]	False
[['10', '90'], ['21', '90']]	True
[['21', '33'], ['21', '41']]	True
[['1', '3'], ['2', '99']]	False
[['31', '78'], ['78', '89']]	False
[['22', '23'], ['4', '23']]	True
[['4', '91'], ['7', '92']]	False
[['9', '75'], ['9', '76']]	True
[['30', '35'], ['34', '95']]	False
[['17', '89'], ['17', '90']]	False
[['10', '11'], ['11', '54']]	False
[['12', '39'], ['13', '87']]	False
[['12', '59'], ['15', '60']]	False
[['14', '89'], ['89', '90']]	False
[['3', '98'], ['64', '95']]	True
[['14', '90'], ['23', '99']]	False
[['3', '3'], ['3', '94']]	True
[['32', '77'], ['73', '78']]	False
[['12', '14'], ['13', '95']]	False
[['34', '66'], ['61', '64']]	True
[['43', '49'], ['62', '79']]	False
[['21', '86'], ['87', '87']]	False
[['11', '30'], ['36', '72']]	False
[['23', '63'], ['62', '62']]	True
[['36', '62'], ['63', '86']]	False
[['26', '30'], ['31', '35']]	False
[['13', '33'], ['32', '98']]	False
[['28', '30'], ['29', '59']]	False
[['14', '92'], ['9', '15']]	False
[['49', '64'], ['50', '65']]	False
[['7', '49'], ['7', '49']]	True
[['16', '18'], ['17', '17']]	True
[['7', '13'], ['8', '14']]	False
[['56', '91'], ['94', '98']]	False
[['33', '34'], ['34', '72']]	False
[['14', '87'], ['61', '88']]	False
[['44', '78'], ['65', '65']]	True
[['30', '31'], ['32', '32']]	False
[['10', '11'], ['11', '51']]	False
[['34', '35'], ['35', '82']]	False
[['4', '88'], ['87', '90']]	False
[['15', '49'], ['49', '53']]	False
[['1', '3'], ['2', '94']]	False
[['18', '68'], ['67', '87']]	False
[['16', '71'], ['6', '17']]	False
[['66', '85'], ['79', '86']]	False
[['59', '78'], ['77', '86']]	False
[['12', '38'], ['13', '60']]	False
[['16', '38'], ['17', '37']]	True
[['25', '80'], ['26', '81']]	False
[['50', '95'], ['96', '98']]	False
[['6', '65'], ['64', '66']]	False
[['48', '68'], ['60', '69']]	False
[['1', '63'], ['2', '64']]	False
[['20', '94'], ['95', '95']]	False
[['31', '59'], ['66', '94']]	False
[['12', '87'], ['45', '93']]	False
[['11', '33'], ['16', '58']]	False
[['47', '96'], ['48', '97']]	False
[['27', '86'], ['28', '87']]	False
[['21', '25'], ['21', '57']]	True
[['44', '46'], ['45', '47']]	False
[['22', '44'], ['23', '44']]	True
[['10', '45'], ['44', '82']]	False
[['9', '91'], ['9', '92']]	True
[['47', '74'], ['48', '80']]	False
[['29', '48'], ['47', '49']]	False
[['18', '36'], ['9', '27']]	False
[['16', '93'], ['92', '95']]	False
[['24', '88'], ['39', '80']]	True
[['16', '99'], ['62', '97']]	True
[['4', '7'], ['6', '66']]	False
[['31', '90'], ['91', '98']]	False
[['46', '87'], ['47', '86']]	True
[['15', '84'], ['16', '88']]	False
[['21', '79'], ['59', '80']]	False
[['6', '88'], ['92', '98']]	False
[['18', '44'], ['4', '43']]	False
[['1', '1'], ['10', '58']]	False
[['19', '94'], ['3', '97']]	True
[['2', '73'], ['4', '74']]	False
[['15', '23'], ['75', '76']]	False
[['21', '93'], ['92', '99']]	False
[['13', '14'], ['14', '89']]	False
[['27', '95'], ['63', '95']]	True
[['69', '92'], ['70', '94']]	False
[['6', '35'], ['7', '73']]	False
[['15', '87'], ['44', '88']]	False
[['28', '81'], ['82', '95']]	False
[['60', '61'], ['61', '94']]	False
[['41', '45'], ['42', '70']]	False
[['16', '75'], ['17', '76']]	False
[['19', '38'], ['20', '91']]	False
[['1', '62'], ['4', '49']]	True
[['4', '58'], ['59', '59']]	False
[['25', '27'], ['26', '92']]	False
[['33', '63'], ['34', '78']]	False
[['29', '71'], ['51', '72']]	False
[['48', '49'], ['49', '74']]	False
[['33', '94'], ['34', '95']]	False
[['16', '60'], ['7', '15']]	False
[['27', '75'], ['28', '75']]	True
[['5', '6'], ['6', '73']]	False
[['4', '4'], ['5', '90']]	False
[['21', '23'], ['6', '22']]	False
[['30', '93'], ['30', '93']]	True
[['12', '18'], ['28', '74']]	False
[['24', '77'], ['78', '78']]	False
[['58', '69'], ['68', '70']]	False
[['1', '89'], ['2', '89']]	True
[['71', '75'], ['76', '76']]	False
[['13', '35'], ['34', '34']]	True
[['16', '94'], ['17', '95']]	False
[['31', '41'], ['77', '86']]	False
[['26', '35'], ['27', '76']]	False
[['12', '45'], ['9', '44']]	False
[['44', '46'], ['9', '45']]	False
[['7', '7'], ['8', '88']]	False
[['60', '75'], ['74', '75']]	True
[['33', '56'], ['48', '72']]	False
[['10', '10'], ['11', '82']]	False
[['2', '95'], ['94', '96']]	False
[['37', '52'], ['54', '58']]	False
[['12', '32'], ['12', '32']]	True
[['2', '68'], ['2', '69']]	True
[['11', '32'], ['2', '12']]	False
[['3', '7'], ['8', '90']]	False
[['24', '24'], ['25', '47']]	False
[['46', '47'], ['47', '55']]	False
[['25', '25'], ['25', '78']]	False
[['40', '41'], ['41', '47']]	False
[['12', '92'], ['92', '93']]	False
[['87', '88'], ['88', '90']]	False
[['13', '59'], ['8', '52']]	False
[['25', '86'], ['25', '86']]	True
[['40', '52'], ['40', '52']]	True
